Date,High,Low,Open,Close,Volume,Adj Close
2018-08-16,25607.33984375,25294.970703125,25294.970703125,25558.73046875,342430000,25558.73046875
2018-08-17,25728.16015625,25521.66015625,25550.80078125,25669.3203125,284160000,25669.3203125
2018-08-20,25790.169921875,25716.41015625,25727.69921875,25758.689453125,248570000,25758.689453125
2018-08-21,25888.8203125,25784.900390625,25786.990234375,25822.2890625,241620000,25822.2890625
2018-08-22,25836.16015625,25722.4296875,25825.060546875,25733.599609375,200480000,25733.599609375
2018-08-23,25762.560546875,25608.01953125,25714.859375,25656.98046875,213270000,25656.98046875
2018-08-24,25826.05078125,25688.580078125,25688.580078125,25790.349609375,200330000,25790.349609375
2018-08-27,26067.5703125,25882.7109375,25882.7109375,26049.640625,220510000,26049.640625
2018-08-28,26122.240234375,26037.849609375,26092.69921875,26064.01953125,211470000,26064.01953125
2018-08-29,26167.939453125,26035.30078125,26082.529296875,26124.5703125,214960000,26124.5703125
2018-08-30,26104.369140625,25934.80078125,26099.009765625,25986.919921875,240440000,25986.919921875
2018-08-31,26028.830078125,25879.76953125,25964.849609375,25964.8203125,273440000,25964.8203125
2018-09-04,25971.76953125,25805.94921875,25916.0703125,25952.48046875,254600000,25952.48046875
2018-09-05,26011.220703125,25871.0390625,25919.83984375,25974.990234375,289210000,25974.990234375
2018-09-06,26073.6796875,25880.83984375,25973.01953125,25995.869140625,262380000,25995.869140625
2018-09-07,26002.990234375,25818.390625,25951.01953125,25916.5390625,281350000,25916.5390625
2018-09-10,26039.9609375,25854.130859375,25991.91015625,25857.0703125,252170000,25857.0703125
2018-09-11,26019.919921875,25754.3203125,25841.140625,25971.060546875,265960000,25971.060546875
2018-09-12,26145.720703125,25929.4296875,25989.0703125,25998.919921875,282770000,25998.919921875
2018-09-13,26191.640625,26067.080078125,26083.939453125,26145.990234375,260800000,26145.990234375
2018-09-14,26211.109375,26068.2890625,26169.560546875,26154.669921875,228640000,26154.669921875
2018-09-17,26184.470703125,26030.349609375,26151.66015625,26062.119140625,230230000,26062.119140625
2018-09-18,26317.33984375,26076.2109375,26076.2109375,26246.9609375,243000000,26246.9609375
2018-09-19,26464.41015625,26280.759765625,26287.83984375,26405.759765625,251330000,26405.759765625
2018-09-20,26697.490234375,26519.390625,26519.390625,26656.98046875,260480000,26656.98046875
2018-09-21,26769.16015625,26680.369140625,26726.25,26743.5,657620000,26743.5
2018-09-24,26709.939453125,26548.6796875,26705.25,26562.05078125,254850000,26562.05078125
2018-09-25,26634.849609375,26475.580078125,26601.580078125,26492.2109375,234110000,26492.2109375
2018-09-26,26606.08984375,26349.33984375,26536.859375,26385.279296875,262620000,26385.279296875
2018-09-27,26557.009765625,26379.94921875,26418.26953125,26439.9296875,226350000,26439.9296875
2018-09-28,26515.759765625,26383.5703125,26407.66015625,26458.310546875,264030000,26458.310546875
2018-10-01,26737.98046875,26596.05078125,26598.359375,26651.2109375,238320000,26651.2109375
2018-10-02,26824.779296875,26627.66015625,26648.91015625,26773.939453125,258290000,26773.939453125
2018-10-03,26951.810546875,26789.080078125,26833.470703125,26828.390625,280130000,26828.390625
2018-10-04,26793.8203125,26471.609375,26784.080078125,26627.48046875,289600000,26627.48046875
2018-10-05,26676.16015625,26301.810546875,26632.76953125,26447.05078125,267100000,26447.05078125
2018-10-08,26529.349609375,26223.08984375,26399.44921875,26486.779296875,273020000,26486.779296875
2018-10-09,26539.939453125,26324.16015625,26469.189453125,26430.5703125,282560000,26430.5703125
2018-10-10,26487.869140625,25567.099609375,26441.73046875,25598.740234375,438200000,25598.740234375
